name	mean	rank
Anaerotruncus sp003612625	3701029.3333333335	species
Anaerotruncus sp014385085	2660737	species
Anaerotruncus sp904398655	2408717	species
Anaerotruncus sp910586875	2850643	species
Anaerovibrio lipolyticus	2609626.25	species
Anaerovibrio lipolyticus_A	2682728	species
Anaerovibrio lipolyticus_C	2265018.5	species
Anaerovibrio slackiae	2296947.7	species
Anaerovibrio sp000622005	2780749	species
Anaerovibrio sp002100115	2685175	species
Anaerovibrio sp016302095	1710650	species
Anaerovibrio sp017390245	1759220	species
Anaerovibrio sp017475925	2356127.5	species
Anaerovibrio sp900548165	2189654	species
Anaerovibrio sp900768695	2285322	species
Anaerovibrio sp902785445	2070096	species
Anaerovibrio sp902786545	2180868.6666666665	species
Anaerovirgula multivorans	5388996	species
Anaerovorax odorimutans	3263520	species
Anammoximicrobium sp012515235	9669638	species
Anaplasma centrale	1206806	species
Anaplasma marginale	1189686.4166666667	species
Anaplasma ovis	1214674	species
Anaplasma phagocytophilum	1516854.0357142857	species
Anaplasma platys	1196811	species
Anatilimnocola aggregata	9007740	species
Ancillula trichonymphae	1158414	species
Ancrocorticia populi	2651737	species
Ancrocorticia sp014041995	2613279.5	species
Ancrocorticia sp015679245	1916366	species
Ancyclobacter_A pratisalsi	4778271	species
Ancylobacter aquaticus	4831989	species
Ancylobacter dichloromethanicus	5076283	species
Ancylobacter rudongensis	4890049.5	species
Ancylobacter sp000378025	5231590	species
Ancylobacter sp009223885	3963437	species
Ancylobacter_B defluvii	5280544	species
Ancylobacter_B oerskovii	5480425	species
Ancylobacter_B sonchi	5804942	species
Ancylobacter_C lacus	4627298	species
Ancylomarina euxinus	4377578.5	species
Ancylomarina salipaludis	4148102	species
Ancylomarina sp009669305	4906349	species
Ancylomarina sp016744515	4158378	species
Ancylomarina subtilis	4003489	species
Ancylomarina_A longa	4144156	species
Anderseniella sp013041995	3899900	species
Anderseniella sp900149695	4613965	species
Anditalea andensis	5429412	species
Andreesenia angusta	2343503	species
Andreprevotia chitinilytica	5149006	species
Andreprevotia lacus	4626202	species
Andreprevotia sp009848685	4706501	species
Aneurinibacillus aneurinilyticus	5274983	species
Aneurinibacillus danicus	3993823.5	species
Aneurinibacillus migulanus	6195928.625	species
Aneurinibacillus soli	4068675.5	species
Aneurinibacillus thermoaerophilus	3661682	species
Aneurinibacillus_A tyrosinisolvens	5693818	species
Aneurinibacillus_B terranovensis	4247673	species
Angelakisella massiliensis	4041781	species
Angelakisella sp004554485	1475300	species
Angelakisella sp004557855	1688426.5714285714	species
Angelakisella sp013316495	2734765	species
Angelakisella sp900547385	1848978.6666666667	species
Angelakisella sp900552845	1834006.5	species
Angelakisella sp904420255	1984312	species
Angelakisella sp910585525	2316330	species
Angelakisella sp910585535	3599809	species
Angulomicrobium novellum_A	4601798	species
Angulomicrobium sp018449475	4216024	species
Angulomicrobium tetraedrale	5030725	species
Angustibacter sp001426435	3839507	species
ANME-1-THS sp014859735	1679196	species
ANME1a sp003194425	1398999	species
Anoxybacillus ayderensis	2727204.5714285714	species
Anoxybacillus flavithermus	2788423.25	species
Anoxybacillus flavithermus_E	2764903.5	species
Anoxybacillus flavithermus_G	2700865.9285714286	species
Anoxybacillus gonensis	2814441.8333333335	species
Anoxybacillus mongoliensis	2633749	species
Anoxybacillus pushchinoensis	2628042.5	species
Anoxybacillus tengchongensis	2688793.5	species
Anoxybacillus thermarum	2736908	species
Anoxybacillus_A amylolyticus	3158269	species
Anoxybacillus_A rupiensis	3716393.714285714	species
Anoxybacillus_A tepidamans	3386024	species
Anoxybacillus_A tepidamans_A	3363999	species
Anoxybacillus_A voinovskiensis	3237377	species
Anoxybacillus_B calidus	3405528	species
Anoxybacillus_B vitaminiphilus	3556270	species
Anoxybacillus_C caldiproteolyticus	3772025	species
Anoxybacter fermentans	3557532	species
Anoxymicrobium japonicum	1770936	species
Anseongella ginsenosidimutans	4287597.5	species
Anstonella sp018304295	1051108	species
Anstonella stagnisolia	1332822	species
ANT-B6 sp001683905	3599540	species
Antarcticimicrobium luteum	4663068	species
Antarcticimicrobium sediminis	4610588	species
Antarctobacter heliothermus	5174374	species
Antarctobacter heliothermus_B	5113090.666666667	species
Anthocerotibacter panamensis	4187797	species
Antribacter gilvus	5168154	species
Antricoccus suffuscus	4683100	species
Antrihabitans sp016481275	6513639	species
Antrihabitans sp016482825	6393340	species
Antrihabitans stalactiti	6760149	species
AP-15 sp017353855	5149386	species
AP-15 sp019238055	4720510	species
AP-15 sp019240125	6274108	species
AP-15 sp019241915	4044800	species
AP-15 sp019244535	5590813	species
AP-16 sp005884745	3704385	species
Ap0902 sp009835005	2601793	species
Aphanocapsa_A feldmannii	2232013.3333333335	species
Aphanocapsa_B montana	4850174	species
Aphanothece_B sacrum	4489772.5	species
Aphodocola excrementigallinarum	1188441.5	species
Aphodocola sp000434835	1481696.5	species
Aphodocola sp900547225	1158958.5	species
Aphodocola sp900759985	1199846	species
Aphodocola sp900766325	961534.5	species
Aphodocola sp900771805	1207824	species
Aphodocola sp900772415	1172535	species
Aphodocola sp902795755	1149243	species
Aphodocola sp910580135	1274616	species
Aphodocola sp910580185	1341076	species
Aphodomonas merdavium	2096852	species
Aphodomonas sp004557805	2781264	species
Aphodomorpha intestinavium	1876671.3333333333	species
Aphodomorpha sp900540495	1907495.5	species
Aphodomorpha sp900549955	1597492	species
Aphodoplasma excrementigallinarum	1770376	species
Aphodoplasma sp015068725	1578485	species
Aphodoplasma sp900550065	2078623	species
Aphodosoma intestinipullorum	2438222	species
Aphodosoma sp016292775	1806804	species
Aphodosoma sp017467185	2726709	species
Aphodosoma sp017550055	1912665	species
Aphodosoma sp017559505	2339371	species
Aphodosoma sp018064385	1798254	species
Aphodosoma sp900769035	2091537	species
Aphodosoma sp900771035	1703075.5	species
Aphodousia faecalis	1771272.25	species
Aphodousia faecigallinarum	1496018	species
Aphodousia faecipullorum	1813408	species
Aphodousia gallistercoris	1805301	species
Aphodousia secunda_A	1959836	species
Aphodousia sp002329575	1690189	species
Aphodousia sp017383055	1462282.5	species
Aphodousia sp017646335	1481575	species
Aphodousia sp900544345	1823142.3333333333	species
Aphodousia sp900545335	1874959	species
Aphodousia sp900546995	1798113	species
Aphodousia sp900553105	1499364	species
Aphodousia sp902388655	1799819	species
Aphodousia sp905206345	1757901	species
Aphodousia sp905212345	1901547	species
Aphodovivens avicola	2154847.6666666665	species
Aphodovivens avistercoris	2451930	species
Aphodovivens excrementavium	2077039	species
Aphodovivens sp900550385	2119513.5	species
Apibacter adventoris	2690929.5	species
Apibacter mensalis	2331098	species
Apibacter muscae	2449384.3333333335	species
Apibacter raozihei	3294967	species
Apibacter sp002964915	2294824.533333333	species
Apilactobacillus apinorum	1460240	species
Apilactobacillus bombintestini	1289211	species
Apilactobacillus kunkeei	1548276.25	species
Apilactobacillus kunkeei_A	1549639.6153846155	species
Apilactobacillus kunkeei_B	1406916	species
Apilactobacillus kunkeei_C	1568469	species
Apilactobacillus kunkeei_D	1511195	species
Apilactobacillus kunkeei_E	1542588	species
Apilactobacillus micheneri	1466298.857142857	species
Apilactobacillus ozensis	1475078.5	species
Apilactobacillus quenuiae	1575214	species
Apilactobacillus timberlakei	1568841.6666666667	species
AQU-03 sp018500125	5344163	species
AQU-03 sp018969115	4613850	species
Aquabacter cavernae	4516483	species
Aquabacter sp002279855	3833523.5	species
Aquabacter sp013911975	4388843	species
Aquabacter sp017742835	5388224	species
Aquabacter spiritensis	5162879	species
Aquabacterium commune	3836262.5	species
Aquabacterium excrementipullorum	4745624	species
Aquabacterium fontiphilum	3654339	species
Aquabacterium lacunae	3896784	species
Aquabacterium olei	4256308	species
Aquabacterium parvum	3949006.75	species
Aquabacterium sp000768065	5020969	species
Aquabacterium sp001770725	4119648	species
Aquabacterium sp001770775	3936068.5	species
Aquabacterium sp002339015	4421580	species
Aquabacterium sp003933735	5418963	species
Aquabacterium sp003963115	5384854	species
Aquabacterium sp004297345	4628280	species
Aquabacterium sp004322345	4748584	species
Aquabacterium sp005502875	4184385	species
Aquabacterium sp013822685	4212677	species
Aquabacterium sp014378415	3829103	species
Aquabacterium sp016000265	3284120	species
Aquabacterium sp016185075	3357698	species
Aquabacterium sp016195855	4875293	species
Aquabacterium sp016219375	3584766	species
Aquabacterium sp016234775	4271391	species
Aquabacterium sp017994835	2485238.5	species
Aquabacterium sp903871865	3269102	species
Aquabacterium sp903894125	3746194.5	species
Aquabacterium_A pictum	6136994	species
Aquabacterium_A sp000244995	5600627	species
Aquabacterium_A sp001770815	5529298	species
Aquabacterium_A sp002198735	6980783	species
Aquabacterium_A sp010030205	5480979	species
Aquabacterium_A sp013360485	4316986	species
Aquabacterium_A sp016213205	6021378	species
Aquabacterium_A sp016721465	6349171	species
Aquabacterium_A sp016790515	5005045	species
Aquabacterium_A sp017992055	5895641	species
Aquabacterium_A terrae	8039486	species
Aquabacterium_B tepidiphilum	5470035	species
Aquamicrobium_A aerolatum	3640212	species
Aquamicrobium_A microcysteis	4837867	species
Aquamicrobium_A sediminum	6135496	species
Aquamicrobium_A sp000526635	4212418	species
Aquamicrobium_A sp001014615	6044022	species
Aquamicrobium_A sp003577315	3224835	species
Aquamicrobium_A sp016124105	4071397	species
Aquarickettsia rohweri	1379316.5	species
Aquarickettsia sp903887235	1503372.75	species
Aquarickettsia sp905479795	1163876	species
Aquaspirillum serpens	2612795	species
Aquaticitalea lipolytica	3144529	species
Aquaticitalea sp002426015	3197575	species
Aquaticitalea sp002426755	3705667	species
Aquibacillus albus	4408260	species
Aquibacillus_A halophilus	4324655	species
Aquicella lusitana	2577131	species
Aquicella sp004322325	2034346	species
Aquicella_A siphonis	2833188	species
Aquicoccus porphyridii	4456212.5	species
Aquicoccus sp001314705	3426878	species
Aquicoccus sp011389685	3215204	species
Aquicultor primus	1856492.5	species
Aquicultor sp018333515	2326954	species
Aquicultor_A secundus	2143498.125	species
Aquidulcibacter bacilliformis	3332539	species
Aquidulcibacter paucihalophilus	3738477	species
Aquidulcibacter sp001602435	3468684.3333333335	species
Aquifex aeolicus	1590791	species
Aquifex aeolicus_A	1304644	species
Aquifex aeolicus_B	1324854	species
Aquifex sp003978875	1676665	species
Aquifex sp013153455	1149446	species
Aquifex sp013154375	1191932	species
Aquifex sp015487405	1622297	species
Aquiflexum balticum	5987195	species
Aquiflexum lacus	5940513	species
Aquiflexum_A aquatile	5137271	species
Aquihabitans sp019048865	4938963	species
Aquilonibacter sp019232905	3294951	species
Aquiluna borgnonia	1362706	species
Aquiluna sp000257665	1359862	species
Aquiluna sp002333405	1225944.75	species
Aquiluna sp002390305	1184168.6666666667	species
Aquiluna sp002479805	1467461	species
Aquiluna sp003149555	1584314	species
Aquiluna sp009704945	1143296	species
Aquiluna sp009923455	1641239	species
Aquiluna sp017854485	1220333	species
Aquiluna sp018402685	1480071	species
Aquiluna sp900100865	1663904	species
Aquiluna sp905182225	1094370	species
Aquimarina agarilytica	4257070	species
Aquimarina agarivorans	4073879	species
Aquimarina aggregata	6107617.666666667	species
Aquimarina algiphila	6754431.5	species
Aquimarina amphilecti	5309872	species
Aquimarina atlantica	5687995	species
Aquimarina brevivitae	3880543	species
Aquimarina intermedia	3494383	species
Aquimarina latercula	5596785.75	species
Aquimarina longa	5506799	species
Aquimarina macrocephali	6056208	species
Aquimarina megaterium	6091419.25	species
Aquimarina muelleri	4930407.5	species
Aquimarina mytili	4996571	species
Aquimarina pacifica	5262767	species
Aquimarina sediminis	5838147	species
Aquimarina sp002846555	5982454	species
Aquimarina sp003443675	5943994	species
Aquimarina sp006443095	5888963	species
Aquimarina sp008370685	7041311	species
Aquimarina sp013365535	5414780	species
Aquimarina sp017897595	4563508	species
Aquimarina sp018100805	5354687	species
Aquimarina sp900299505	5412187	species
Aquimarina sp900299525	5989170.5	species
Aquimarina sp900299535	4963155.5	species
Aquimarina sp900312745	6208118.25	species
Aquimarina sp900312815	4838585	species
Aquimarina spongiae	5345319	species
Aquimixticola soesokkakensis	3490747	species
Aquimonas sp002068275	4423257	species
Aquimonas sp002352135	3979001	species
Aquimonas sp014946745	4856488	species
Aquimonas voraii	4428167	species
Aquincola tertiaricarbonis	6319576	species
Aquirhabdus parva	3777352	species
Aquirhabdus sp014378805	2563556	species
Aquirickettsiella gammari	1508486.6666666667	species
Aquirickettsiella grylli	1453427	species
Aquirickettsiella isopodorum	1493003	species
Aquirickettsiella sp005877695	2135263	species
Aquirufa antheringensis	2513119.5	species
Aquirufa sp002454335	2266675	species
Aquirufa sp005791165	2574231	species
Aquirufa sp013205605	2673552	species
Aquirufa sp017984215	2341024.5	species
Aquirufa sp903837305	2514537	species
Aquirufa sp903898715	2349346.6666666665	species
Aquirufa sp903907745	2764873.1666666665	species
Aquirufa sp903907915	2229378	species
Aquirufa sp903933935	2714963	species
Aquirufa sp903960725	2307606	species
Aquisalibacillus elongatus	2878435	species
Aquisalimonas asiatica	4037907	species
Aquisalimonas sp007120195	4051484	species
Aquisalimonas sp007126095	3189493.3333333335	species
Aquisalimonas sp007127625	3042542	species
Aquisalimonas sp012044895	3972634	species
Aquisalinus flavus	3272450	species
Aquisalinus luteolus	3680570	species
Aquisphaera giovannonii	10526296	species
Aquisphaera sp011064615	10042636	species
Aquitalea aquatilis	4262690.5	species
Aquitalea denitrificans	4502301	species
Aquitalea magnusonii	4400518	species
Aquitalea magnusonii_B	4852135	species
Aquitalea magnusonii_C	4456915	species
Aquitalea pelogenes	4485969.25	species
Aquitalea sp003693445	4285433	species
Aquitalea sp013391415	4472805	species
AR12 sp003220225	6029796.5	species
AR12 sp003220335	5517468	species
AR12 sp003220475	4618087.5	species
AR19 sp003220595	4011067	species
AR31 sp003220435	5436074	species
AR31 sp003220495	5984922	species
AR31 sp003220535	7182089	species
AR31 sp003220685	6086430	species
AR31 sp003221515	5378191.666666667	species
AR31 sp003221595	4342931	species
AR31 sp003221615	7240211	species
AR31 sp003221635	5170140	species
AR31 sp003221655	4480105	species
AR37 sp003220345	5520168.5	species
AR5 sp003220265	6013711	species
AR8 sp016184125	4085520	species
AR8 sp016184365	5580889	species
AR9 sp003221455	4414056	species
Arabia massiliensis	3377915	species
Arachidicoccus ginsenosidivorans	5773153	species
Arachidicoccus rhizosphaerae	4868714	species
Arachidicoccus soli	4099663	species
Arachidicoccus sp001659705	3492500	species
