rank	genome_size
UBA4665	921499.5900925926
UBA7683	766937
VXPC01	992807
SCTI01	768084
UBA4664	1047056.3333333333
SICC01	578258
SOKK01	487951
2-12-FULL-50-11	695771.7777777778
CAILIB01	1154357
CAJBMM01	1004646
DTIG01	653448
DTQI01	544777
CG2-30-39-44	714552.5714285714
CG2-30-43-20	700438.3333333334
GWA2-35-9	597331.8333333333
UBA12157	951871.95
GCA-002773005	645302
1-14-0-10-41-12	673911
DTJR01	731419.5
UBA1384	647046
VFKW01	1258383
1-14-0-10-43-13	838150
CAINNR01	1038849
XYA2-FULL-43-10	1091644
0-14-0-20-40-13	633810
2-01-FULL-39-13	781433.75
JAACPI01	872093
9FT-COMBO-53-11	584580
CG2-30-40-12	603577
PEYW01	608322
2-01-FULL-41-18	997596
UBA10185	851018.9507936508
B129-G9	2279701
B143-G9	1672354
2-02-FULL-50-16-A	1592257.95
Brocadiaceae	2801647.6595238093
Scalinduaceae	3819926.888888889
CAIUPP01	4772707
JAADGH01	6499379
SM23-32	3044314.4
DG-23	2020164
SLPQ01	3032304
DTLF01	2368723
E44-bin39	5684516
CAIWVZ01	3169903
DRQF01	4515192
GCA-002687715	4655235.6875
J058	6612623
J103	2705196
J132	2523738
SRT547	7946455
DSWA01	4883180
MHYJ01	2019143
SBBU01	2540399
WSZJ01	5016935
FEN-1346	4469749
JAACEH01	3570108.3333333335
JAACET01	2350095
JAAYCJ01	4223817
Phycisphaeraceae	3972015.6916666664
SM1A02	2970764.245908826
Anaerohalophaeraceae	3096369.3777777776
Sedimentisphaeraceae	3454029.125
SG8-4	3304095.065740741
SM23-30	4010441
UBA12454	2604312.3518518517
FEN-1343	3891443
SM23-33	3403295.230769231
UBA1161	4284930.865384615
DSOQ01	3446501
Fen-1342	4290943.222222222
PWPN01	4364220.5
UBA1845	4325744.555555556
UTPLA1	4554937.3
WQYP01	4045904
Gemmataceae	6455399.427182539
HRBIN36	3708870.9166666665
Isosphaeraceae	7577719.283333333
Pan216	7613473
Ga0077529	5619845.943888889
PALSA-1355	5448736.333333333
Pb10988	6649480
Pirellulaceae	6556034.519513808
PLA5	7048853
PNKZ01	6882029
Thermoguttaceae	5346830.045138889
UBA11386	4098249.71875
UBA1268	3168000.256183862
UBA7805	3905139.438888889
CA54	7628742.25
Planctomycetaceae	6379292.709799437
UBA10511	6617737.25
DSUN01	6243653
JABMSA01	4450450
PUPC01	2938059.25
SBBH01	2310702
SZUA-567	3776572.5
GCA-2746535	6760120
UBA11346	4003169.3020833335
B15-G4	5106234
SIAN01	3810702
PLA2	4728373
GCA-002686595	4624380.985087719
UBA1135	3370243.5
GCA-002748355	3894894.3333333335
UBA2386	4026972.3333333335
UBA1146	2964970.0166666666
SXIK01	4677161.5
UBA8108	3495841.875
UBA8898	4999906.5
SKZP01	3534048
UBA2392	3537297.5
DTPJ01	4612638
B28-G17	2639519
GCA-2687025	5339246
PCPOR2b	5303725
UBA9662	5609884.166666667
WGA-3G	4791605.278846154
16-39-46	1910715
1604HC	620639.25
43-37	1559746
Acetobacteraceae	4227208.28738361
Stellaceae	5322093.222222222
Azospirillaceae	5467543.836711877
BOG-932	3890265.5
Bin65	3832417.0875
Bin95	2990097
Bin98	1583477
CACIAM-22H2	4489347
CADEGL01	3867683
Caedimonadaceae	1837800.1666666665
Nucleicultricaceae	1838212
UBA1908	1798660.25
UBA9215	1666925
CAISDR01	3312758
CAISOG01	1334428
CAIVPW01	2313175
Caulobacteraceae	3708731.548213777
Hyphomonadaceae	3249551.645250419
Maricaulaceae	2989008.400421627
Parvularculaceae	3113997.7704081633
Dongiaceae	5064861.928571428
Inquilinaceae	5281164.777777778
Elsteraceae	3918617.0555555555
Ferrovibrionaceae	4995672.666666666
GCA-002720895	684883.35
GCA-2701885	1750237.3333333333
GCA-2731375	4448273.5
GCA-2746255	2098622
Geminicoccaceae	3809792.5
GM7ARS4	1637541
GCA-002718135	1223526.5038580247
HIMB59	1037354.4204200346
Hepatobacteraceae	1154567
Holosporaceae	1225164.25
JAAXGF01	3201077
JABAAW01	1381089
JABSOH01	1788952
JACAEB01	2742039
CECT-8803	3481263
J153	2331318
JACOMY01	2817712
Kiloniellaceae	5131141.402777778
Rhodovibrionaceae	4250721.095238095
MC1	2046227
GCA-2720935	1497619.5
Micavibrionaceae	2109624.4214975843
UBA2020	2588908.722222222
RFNS01	2092190
RGZA01	2179076
UBA9219	1726898.7555555555
UBA1247	1666609
TMED2	3080821.6
Micropepsaceae	2939905.4546296294
Minwuiaceae	4785699.666666667
MPNO01	3048672.8952380954
UBA2964	3207400.5
Paracaedibacteraceae	2684387.6666666665
UBA11393	1634519.482142857
Parvibaculaceae	3552460.744949495
Phaeomarinobacteraceae	3370534.5
RS24	1552110.6049382717
AG-422-B15	1007689.2574242424
Pelagibacteraceae	870609.458050291
AAA536-G10	1566210.1242127756
GCA-002684695	1814967.8
Puniceispirillaceae	1972393.423234127
UBA1172	2012600.5277777778
Reyranellaceae	6868511.938405797
CACZRW01	1408483
CAG-239	1421687.2305056055
CAG-977	1957451.9129629629
SAAU01	1239603
SZUA-500	2267874
UBA3637	1249012.4444444445
UBA5343	1729180
WRDZ01	862342
Aestuariivirgaceae	4150072.7416666667
Afifellaceae	4202029.666666667
Amorphaceae	5390097.916666667
Ancalomicrobiaceae	5097449.444444445
Beijerinckiaceae	4770580.979334159
BM303	3529706
Cohaesibacteraceae	5007411
Devosiaceae	3639333.915534979
GCA-2746425	4141788
Hyphomicrobiaceae	4105810.4433333334
Im1	5541130
JACESI01	2753045
Kaistiaceae	4924313.75
Labraceae	7232153.333333333
Methyloligellaceae	3249357.4757575756
Methylopilaceae	3926847.375
OSC116	3407258.25
Phreatobacteraceae	5542055
Pleomorphomonadaceae	4927678.680555556
Pseudoxanthobacteraceae	5282487
Rhizobiaceae	4801543.841967884
Rhodobiaceae	4604465.75
Rhodomicrobiaceae	4346182.375
Stappiaceae	4967476.935251323
SZUA-8	1949716
Tepidamorphaceae	4068006.3333333335
Thermopetrobacteraceae	2222482.5
UBA4765	3020739.375
WTKA01	2305540
Xanthobacteraceae	4733509.165183685
Rhizobiaceae_A	3582992.6855027894
TMED25	1179573.2916135204
Rhodobacteraceae	3823557.816695779
2-02-FULL-58-16	2430316.0833333335
2-02-FULL-58-16_A	2531748.5
2-12-FULL-67-15	2116550.1666666665
Casp-alpha2	3042138.855357143
HT1-32	4423878
Magnetospiraceae	3797397.5
Magnetospirillaceae	4276354.133333333
Magnetovibrionaceae	3066761.666666667
Rhodospirillaceae	3548091.404608586
Terasakiellaceae	3879014.3333333335
Thalassospiraceae	4665368.236581036
UBA2165	3122475.714285714
UXAT02	3620428.6666666665
WMHbin7	3279305
WOUV01	2565103
21-14-0-20-44-7	1278289
33-17	1810703
Anaplasmataceae	1157244.620636463
Arcanobacteraceae	1370063.5
BLZN01	1084225
CAIJLX01	2108562
CAIPFW01	1093388
JABDBP01	1342723
JABSSG01	1268679
Midichloriaceae	1388681.255952381
RGZB01	2381697
Rickettsiaceae	1312157.31002151
SXRF01	1491825.5
UBA1997	1354593.456712963
UBA3002	1949590.9
UBA6177	1073326
UBA6187	2334338.5
UBA8987	1478684
UBA998	1899445.3333333333
Deianiraeaceae	1035454.25
AB1-6	435544
JAADDD01	537758
UBA1459	612591
CACZYB01	1091909
NBLK01	662122
Rs-D84	877472.1207407408
SZUA-605	671213
RUG11792	877643.5
SHNJ01	1948443
SHVP01	2037613
SHVR01	2811001
SHVT01	1667073
SHVV01	1880282
SHVW01	3080585
SHVZ01	3281418
SHWA01	2277460
SMXP01	2246123.25
SMXQ01	3114453
SMXS01	2188231
Sneathiellaceae	4169530.020833333
SP197	3606284
Emcibacteraceae	2761252.296875
J090	2853690.5
Kordiimonadaceae	4048015.9333333336
Rhodothalassiaceae	2620282.4375
SMXR01	1068579
Sphingomonadaceae	3307805.1424922757
SPJN01	2013842
Nisaeaceae	3269821.925
Oceanibaculaceae	3879414.5
Thalassobaculaceae	4308000.25
TMED26	2473549.375
Tistrellaceae	6023475.8
TMED109	1476420.3444444444
TMED131	1229199.7023809524
TMED127	1164070.976388889
UBA11073	1386661
UBA11136	1570280
UBA11222	2503380.5
UBA12223	1173516
UBA2136	1697326.75
UBA6156	1317279.7777777778
UBA6503	2034253.25
UBA2400	1984085
UBA2562	3684210
UBA2966	4147200.833333333
UBA3830	1065519.25
CAIYWZ01	1744038
UBA6184	1465155
UBA6615	2350839.5
UBA5542	1002305.6666666666
UBA7879	1225845.75
GCA-2721365	4041891
UBA7887	2143550.8333333335
UBA7985	2315140.3333333335
UBA828	2380224.125
UBA8317	1611762.5
GCA-2696645	4222085.48
GCA-2717185	3692152.75
UBA8366	3577544.8333333335
UBA8558	1038281.2
UBA9655	1539052.5
VXPW01	2606636.5
WRAU01	1422127
Zavarziniaceae	4958400.333333333
21-64-14	3005585.166666667
Acidiferrobacteraceae	3325255.5
SPGG2	3332008.25
Sulfurifustaceae	2525222.342857143
SZUA-150	2656963
Acidithiobacillaceae	2744412.6084325397
Thermithiobacillaceae	2958498
AKS1	3111340
AqS2	1608671
AqS3	3161575
Arenicellaceae	3156515.625
BMS3Bbin11	2394849.083333333
HyVt-429	2688634.5
LS-SOB	3102188.8
QOAV01	1240052
RKSH01	1671102.5
UBA5680	2626637.5625
UBA868	2526200.1558333333
Beggiatoaceae	4827601.925
Berkiellaceae	2517198.5416666665
BM003	3621883
2013Ark19i	2318528.7
Aquaspirillaceae	3449290.125
Burkholderiaceae	4203928.656177219
Burkholderiaceae_A	942058.0694444445
CADEHE01	5417317
CAIKXV01	4121722.2666666666
Casimicrobiaceae	3740501.9375
Chitinibacteraceae	4125955.496212121
Chitinimonadaceae	4957874.208333333
Chromobacteriaceae	3788316.0168650793
Ferrovaceae	2098364.595833333
Ga0077523	5104561.25
Gallionellaceae	2844961.9782683873
JABEVD01	2555995
JACMKV01	2765006
Leeiaceae	3670915.5
Methylophilaceae	2304774.072518242
Neisseriaceae	2318344.002209638
Nitrosomonadaceae	2178354.4361131727
RBG-16-58-11	2330653
Rhodocyclaceae	3443501.7610447444
SCOH01	5033597.5
SG8-39	3719950.6394274374
SG8-40	2433805
SG8-41	4273875.930892357
SHXO01	3001929
Sulfuricellaceae	3092368.347222222
Sulfuriferulaceae	2608603.6944444445
Thiobacillaceae	2561454.3703391706
UBA11063	2382884
UBA3031	1673399.1
UBA3065	1881049.5
UBA6910	3301797.5
UKL13-2	3698298.8333333335
WYBJ01	6026453
CACEW01	1744251
CACJXQ01	1642165
CAIQBE01	1768446
CAIRSR01	3154241.25
CAISUE01	1561922
Cardiobacteriaceae	2090338.6333333333
Wohlfahrtiimonadaceae	2290250.8914583335
Chromatiaceae	4389446.937283549
Sedimenticolaceae	3323095.353753307
Competibacteraceae	3650326.158333333
SKOM01	2127992
Coxiellaceae	1706478.4030797102
Diplorickettsiaceae	1738338.236111111
DRLM01	2680143
DSM-100275	3045323.833333333
DSM-16500	1810939.1157407407
DSM-26407	4145766
DTRM01	2129348
Acidihalobacteraceae	3466539.833333333
Ectothiorhodospiraceae	2921694.3
Thioalkalivibrionaceae	2823680.940626503
Aeromonadaceae	3921206.3258253876
Alteromonadaceae	4261150.989526011
Celerinatantimonadaceae	4443229.03125
DSM-103792	4295261.75
Enterobacteriaceae	3655960.031142805
Gallaecimonadaceae	4130017.8333333335
GCA-002770795	3197552.25
Kangiellaceae	4202861.3125
Moritellaceae	4707319.739583333
Neiellaceae	4274799.333333334
Pasteurellaceae	2264498.207234517
Psittacicellaceae	2324060.75
Psychrobiaceae	3961135.6666666665
Psychromonadaceae	4317998.779411765
Shewanellaceae	3921732.509896217
Succinivibrionaceae	2738348.0616305918
UBA3532	4012724
Vibrionaceae	4459946.218781236
Enterobacteriaceae_A	213810
Evansiaceae	356355.9375
Francisellaceae	2241182.198355707
Ga0077536	3458513.8666666667
Ga0077536_A	1596116
Ga007554	2831798
GCA-001735895	3823162.875
GCA-002705445	981815.6041666667
GCA-002716945	969178.6488095238
GCA-2400775	1721485.5
GCA-2729495	2588274
GCF-002020875	2210885.5
GRL18	3204558
GCF-013343005	3505197
Granulosicoccaceae	4589487.2
Halothiobacillaceae	2304984.9375
HK1	4738792.962962963
JABDQX01	2176699
HP12	4985720
HTCC5015	2448675.5
Immundisolibacteraceae	2634464.75
J025	3271373
J044	2635962
J113	2079714
JAABTG01	3948306
JAADGQ01	2460624
JAADHS01	3703027
JABABF01	1701075
JABCZS01	1373117.2222222222
JABDGN01	1509070.5
JABDLF01	2171096
JABDMI01	2329161.5
JACCXJ01	3764671.5
JACDCP01	2838001
Legionellaceae	2373170.51518615
Legionellaceae_A	529746
LLD-282	1927692
Cycloclasticaceae	1923226.0906593406
DRLZ01	3178189
Methylococcaceae	4308153.064770631
Methylomonadaceae	3683655.555357153
Methylothermaceae	3262466.25
UBA2778	2994678.25
UBA2780	2411575.5
MnTg04	1733001
Algiphilaceae	3805681
Nevskiaceae	4058562.7529761903
Oceanococcaceae	3681829.25
Salinisphaeraceae	3191475.0505050505
AK92	3607018.1666666665
Aquisalimonadaceae	2847671.6266666665
Halorhodospiraceae	2511507.1666666665
Nitrococcaceae	3419507.4
Methylophagaceae	2171822.306142792
Nitrosococcaceae	2532250.9166666665
Piscirickettsiaceae	3469131.8659003833
PIVX01	2719242
PIWD01	1510256
Porisulfidaceae	1418534
SP5GCR1	1593538
Thioglobaceae	1366615.3396963184
Aestuariirhabdaceae	3663152
Alcanivoracaceae	3057289.126940082
Cellvibrionaceae	4736822.940601852
DSM-100316	4398449
DSM-25080	2399703.5
DT-91	5160157.625
Endozoicomonadaceae	4618675.833333333
GM7GCV1	1875725
Halieaceae	3341666.3749057315
Halomonadaceae	3752205.3512672666
HTCC2089	3222099.5876912973
IMCC2047	2584714
Ketobacteraceae	4716307.283333333
Litoricolaceae	1852912.7316176472
M0112	2209980
Marinomonadaceae	4078990.9292929294
Moraxellaceae	2793646.2160193953
Nitrincolaceae	4256436.499902875
Oleiphilaceae	4268160.094066296
Porticoccaceae	2582052.8581544613
Pseudohongiellaceae	2865176.950101531
Pseudomonadaceae	4286377.71504886
Saccharospirillaceae	4032009.3503401363
Spongiibacteraceae	3769118.6159722223
Spongiibacteraceae_A	4256284.333333334
UBA3067	3638041
UBA5518	4173488.5625
UBA5862	2403175.5
UBA6940	3838994.25
UBA7239	2163066.5
UBA7434	2034341.9166666667
Zooshikellaceae	6478954.5
PWYM01	3159247.6018518517
QNFE01	2057831
QNFN01	2439567.5
QZLD01	2772294
RKRP01	2808512.8
AG-339-G14	1058301.8182448107
D2472	1057555.953313595
SAR86	1262092.614364802
TMED112	857306.5350877193
SLND01	2200032
SpSt-1174	2207448
Steroidobacteraceae	3619158.9083018755
SURF-13	1691708
SZUA-140	2574805.833333333
SZUA-146	3071674
SZUA-21	3126270.875
SZUA-229	2946284.75
Tenderiaceae	3157224
DSM-19610	3062442.25
JAADJB01	2402766
Thiohalobacteraceae	2635603.333333333
UBA9214	2121985
Thiohalomonadaceae	3755676.527777778
UBA6429	2651289.9166666665
RBG-16-57-12	1983022
SG8-11	3410662.6666666665
SZUA-152	3179515.9375
UBA6915	3467912
Thiohalorhabdaceae	2872824
Thiohalospiraceae	2343052.125
Thiomicrospiraceae	2162269.237891738
Thiotrichaceae	3519075.697222222
UWMA-0217	2897620.5
UBA1113	2294367.5833333335
UBA11654	1280890.2523809525
UBA12402	1714585.1
UBA2770	2247404
WOZS01	2107538
UBA4486	2634848.6125
JACCYU01	3089244.5
UBA4575	1794414.1875
UBA5335	2105740.736111111
UBA5859	3025081
UBA6002	2607816
UBA6186	1698303.5833333333
UBA6522	2747343.8444444444
UBA6729	1592781.5
UBA7366	2065800
GCA-002691585	1151646.1666666667
UBA1515	811483
UBA6594	1132651
UBA729	1040562.375
UBA7916	1091917.6666666665
UBA7966	2255304.5
UBA9339	1288720
VBWC01	3060712
WLWR01	1645618
Woeseiaceae	2836542.513888889
Ahniellaceae	4085222.25
Marinicellaceae	3264147
Rhodanobacteraceae	4007263.4375581453
SMWH01	1524854
SZUA-36	2891478.4479166665
SZUA-38	2888411
SZUA-5	3078787
UBA2363	3532187.166666667
Wenzhouxiangellaceae	3116394.2625
Xanthomonadaceae	3314927.526321616
Halofilaceae	3288962.833333333
DC0425bin3	3296137
Magnetaquicoccaceae	4010193.6666666665
Magnetococcaceae	4853141
UBA8363	3893590.25
CG1-02-64-396	2848174
J009	1813225
Mariprofundaceae	2052020.772077922
DSAB01	2823670
DTFT01	2197643
JABMRT01	4130960
QNDG01	2456796
B48-G9	1490338
DTJG01	1876259.5
MWAK01	1861126
UBA8468	1244052.6666666667
DRUE01	3269221.5
RBG-13-61-14	4737046
B26-G2	1650570
WVWN01	2679588
RBG-13-66-14	2065087
Ozemobacteraceae	3943991.9
RUG730	1114104.5
GCA-2753255	5059199
NAC60-12	2678096.1655492424
HCM1	1596466
XYD2-FULL-50-16	3104030.888888889
GWA2-38-11	2346160
J061	2771721
SLNR01	2072794
B21-G16	2483551
SM23-31	2821327
B62-G9	3582115.5
Brachyspiraceae	3062048.3565497077
Brevinemataceae	1501400
GWF1-51-8	3224433.3333333335
JABLXN01	2272529.5
DTOW01	1880717
GWE2-31-10	3804888.2222222225
JAAYUW01	2214463.5
JABAAI01	1582449
Leptonemataceae	4219502.349206349
Leptospiraceae	4055818.4017641353
J094	2193696
Turneriellaceae	4409302
ARS1246	1495458
B11-G9	2578246
Borreliaceae	1297572.9092772969
CADAEX01	1794625.5
Sediminispirochaetaceae	3453851.75
JABEVK01	2282318.5
JABMQR01	4388405
Marispirochaetaceae	4732368
UBA9216	3889718.5
B32-G16	3982661
SPDA01	3176844
Sphaerochaetaceae	2359809.4926388203
DTKZ01	3394856.5
Spirochaetaceae_A	2516433.5
Alkalispirochaetaceae	3492425.861111111
DSM-8902	3285855
PWMO01	2880869.7722222223
PXBQ01	3511822.375
Salinispiraceae	3177604.6666666665
SKKC01	3440722.407407407
SLAA01	3267242.6333333333
SLST01	3893946.1
PWKH01	2196362.958333333
Spirochaetaceae_B	3642530.7277777777
Bin103	4776897
Fen-1364	4249297.666666667
RPPD01	3085686
SZUA-6	2738986.666666667
Treponemataceae	2437425.3595312056
Treponemataceae_B	3017757.5324074076
UBA12059	3205046.9541666666
UBA1318	4535994
UBA8932	2949015.4791666665
WRBN01	1785726.25
WTKD01	1422575
COTS27	2684921
UBA12135	4450845
UB4802	3300961.5
UBA5368	3933890
UBA5550	3940944.738095238
GWB1-36-13	2987305
UBA6919	3568355
SpSt-1050	2430409
SpSt-318	1983727
SpSt-956	2247082
JABWBI01	3328102
MVZB01	3543516
MWCT01	3406210
SLMS01	3319104.75
JAAZBM01	1882275
Sumerlaeaceae	3234654.5
UBA8349	3639985.5
GBS-1	1736140.5833333335
DRWO01	1565719
54-24	1744121.6666666667
79-D21	1265290.3333333333
Acetomicrobiaceae	1933277.5277777778
Aminiphilaceae	3209075.5
Aminobacteriaceae	2194529.1875
Dethiosulfovibrionaceae	2292071.111111111
Synergistaceae	2331430.3513119533
Thermovirgaceae	1654757.0396428572
DTGQ01	3563359
SZUA-182	1869467
SZUA-191	2572172
SZUA-79	2015763
T1Sed10-126	2177529
T1SED10-198M	2554880
E44-bin18	2999987
SM1-40	2588751.3333333335
SM23-81	3074913
Entotheonellaceae	7411624.5
J063	4182615
Thermodesulfobiaceae	1632962.1666666667
B14-G1	1188120.5
Thermosulfidibacteraceae	1487613
B21-G9	1478472
HyVt-16	2176107
B3-G13	1800312
Mesoaciditogaceae	1724768.3888888888
MWEM01	2672734.5
Kosmotogaceae	2254646.032660256
Petrotogaceae	2270810.023809524
Fervidobacteriaceae	1841338.2925595238
Thermotogaceae	1742376.3396853148
UBA12178	1996470
2-02-FULL-44-16	1988964
JAAZCA01	1698535.5
2-02-FULL-50-16	1645039.5
DSSB01	2666039
DTNB01	1454383
1-14-0-20-47-16	1948612
1-14-0-20-49-13	2087767.5
SPLOWO2-01-44-7	2135316.5714285714
2-12-FULL-40-28	2156744.5
SBBF01	1963949
UBA10199	2491364
UBA2233	1842963.5
B51-G9	3265379.5
UBA3054	1304334
UBA6262	1836060.75
WVXT01	1691804.6666666665
J006	3207172
UBA8481	2357442.5
CG2-30-40-21	2275676.6
SBAY01	2942360
UBA9088	1505392
UBA9089	1356243
UBA5359	2215741
4484-93	1290791
DTLL01	2011236
B30-G16	2153964
UBA6098	2501091.5
DSWB01	4467918
UBA6099	3216710
UBA6191	4000541.5
UBA7526	972184.5
UBA4092	3463403
UBA1177	2350082.3
UBA6624	1216492.5833333333
4484-113	1543928
B70-G9	1567717.5
CAACVY01	2632675
PWTM01	2495594.5
CAIJXV01	4023275.6666666665
CAIKKV01	3532197
CAITUY01	4330938.888888889
CAIYGI01	3070905
JAAZAB01	3216425
VSJD01	3832267
Kiritimatiellaceae	2949723
Pontiellaceae	2242489.09375
CAIQIC01	4664842.325
CAIVKH01	6398621
GWF2-57-35	5136928
Lenti-01	2741857.095238095
JAAYNR01	3223931.888888889
UBA1067	3297614.698265413
UBA3636	3153185.925925926
RZYC01	4773275
RZZM01	5644885
SLAD01	2443768.25
WLWN01	2626632.3333333335
SLOV01	3174041
PXDE01	4419250
UBA6053	4751489.5
DSXP01	3321073
JABMPJ01	3995952
PXDI01	3227609
SLMC01	3304275.5
UBA8416	3083543.25
YA12-FULL-48-11	5678892
YA12-FULL-60-10	3317921.3333333335
PXCX01	3209847.5
SPBP01	2994731
JABSQK01	5493671
Lentisphaeraceae	6023180
UBA12247	3947179
CAITYL01	4474120.666666667
JAADHN01	6213565
Lenti-02	7293985.25
MVZH01	4759544
PUNB01	2269889.6666666665
UBA1407	3504823.4118055557
YB12-FULL-65-16	10477351.5
UBA2565	3323079
GWF2-38-69	3159945
GWF2-45-14	4470570
GWF2-50-93	6296373.5
JAADHT01	2373904
SZUA-371	3211598
UBA1829	4019461.925132275
Victivallaceae	3523467.4604166667
Chthoniobacteraceae	4812681.087962963
JACTMZ01	2287101
Terrimicrobiaceae	3728423.8333333335
UBA10450	2847050.3573417827
UBA6821	1878654.7430555555
Xiphinematobacteraceae	1418562
JABWAM01	2139227.5
GAS474	3324934.5
JAAUTS01	3259234.5
Methylacidiphilaceae	2405271.3
UBA1321	4568164.833333333
UBA3015	1643472.4787878788
CAG-312	2240958.2805555556
CG1-02-43-26	1645662.9166666665
DSM-45221	2145395.725
GWC2-42-7-A	1296502
JABDGR01	1497030
JABSRG01	3367457
KCTC-12870	4317346
MB11C04	3168033.953823954
Opitutaceae	3959798.397923606
Puniceicoccaceae	4616942
T3Sed10-336	3417470.3333333335
UBA12508	1235428
UBA1977	1974376
UBA2987	2311144.5
UBA2995	3718522
UBA3534	1846402
UBA953	1939494.311702681
UBA9783	895133.8333333334
Verruco-01	3552001.15
CAIQCK01	7186110.4
Palsa-1439	2729111.4
AAA164-E04	4065665.8125
AV2	5041503
BJHT01	7894847
CAIMTB01	6006553.5
CAIQOK01	3725409
CAIYYI01	5457434.5
DSYF01	4450819
DTKC01	5265565
DTNQ01	2636301.25
F1-12-MAGs170	5242432.666666666
F1-80-MAGS106	4557407
GCA-2715965	6081546
J093	4668718.25
JACDHS01	5697622
NGM72-4	3935826.25
PALSA-1396	5864235
Palsa-1400	5124230.166666667
Pedosphaeraceae	7163553.125
SIBE01	3101826
SIBH01	2152206
SXQI01	2412858.375
SXTU01	3423832.908333333
UBA1096	2883193.847985348
UBA1100	2703474.095238095
UBA11320	5443270
UBA11358	4668331.748825396
UBA1319	6942637
UBA1412	1992201.25
UBA3939	4044710.5
UBA8199	6044765.958333333
UBA9464	4805973.091991342
Akkermansiaceae	3509168.0577850547
DEV007	3912346.013221154
SKLO01	3942821
SLCJ01	3298699.333333333
V1-33	4940213
Verrucomicrobiaceae	6323672.552579365
UBA9980	4694343
32-111	1785493.8125
QNBC01	1566029
E44-bin80	2197122.6666666665
Hydrothermaceae	1880906.5
DSFT01	1436218.5
DTMN01	2139734
LBFQ01	1498604.5
B15-G9	1776496
DRBW01	1400283
UBA1063	1638270.125
SDB-A	3139690
B12-G15	1828326.25
UBA3072	1749038.75
NMUJ01	886404
UBA3073	1974598.5
B3-TA06	2304679.3333333335
B36-G15	2229852
SM23-42	2044815.642857143
CAIPLT01	2214654.714285714
DTDR01	1232127
DTLI01	2136593
DTMQ01	1755660
UBA2258	2231289.9583333335
CAIYYT01	3578899.9285714286
JAABVY01	3119315.5
DG-27	1101969
DSPP01	2521587
FEB-12	2660105.8333333335
JAAZOE01	3111391
PGXB01	3395363
DSQI01	2162204
RBG-1	2057777.5
RBG-16-43-9	1951274
SM1-73	2475557.0833333335
SM23-73-2	2255062
4484-95	2430636.5
UBA10806	3267696.5
UM-FILTER-46-8	2727349
Aenigmatarchaeales	661685.6666666666
CG10238-14	619523.1888888889
QMZP01	848386.8055555555
GW2011-AR5	1037784
Altarchaeales	1606415.7777777778
IMC4	1576464.4393939395
DTBI01	2069233
JABLTI01	3557936
LC-2	3062438.8333333335
LC-3	4572569.5
UBA460	2986877.3333333335
CR-4	3528787.3981481483
Helarchaeales	4353452
Odinarchaeales	1460710
Thorarchaeales	2797522.72
EX4484-52	1050508.25
B88-G9	1295439
Hadarchaeales	916498.0833333334
Archaeoglobales	1929777.6405092592
JdFR-21	1339665
Bog-38	1655148.0456389452
Halobacteriales	3322571.599724686
Methanocellales	2328492.6666666665
Methanoliparales	1418185.875
Methanomicrobiales	2239857.6086613755
Methanonatronarchaeales	1667969.0833333333
Methanosarcinales	2222104.5919427737
Methanotrichales	2199675.9775867136
Methanosarcinales_A	1211288.35
ANME-1	1808992.513888889
Syntropharchaeales	1565411
Huberarchaeales	465399
Hydrothermarchaeales	1458819.0357142857
0-14-0-20-30-16	884957.6
B1Sed10-29	867164
Iainarchaeales	982870.9848484849
JAADDC01	777711.5
Methanobacteriales	2033024.601852296
Methanococcales	1580952.593837535
Methanopyrales	1453316.6666666667
Methanofastidiosales	1403098.1527777778
Thermococcales	1959831.3292824074
B9-G16	1004760
CABMDC01	1472780
CABMEP01	830798.5
CAILAH01	895504.5
DTNL01	1136926.8333333333
Micrarchaeales	875534.9642857143
UBA10214	1037672.0676470589
UBA8480	946737.5541666667
B33-G15	671958
CG07-land	977988.5
CSSed11-243R1	593824.25
DTBS01	646263.5
Nanoarchaeales	530353.5
Pacearchaeales	970195.8561375662
Parvarchaeales	806887.5119047619
PEZQ01	1006051
SCGC-AAA011-G17	912333.4214285715
UBA10117	664190.9333333333
UBA583	1126471.6666666667
Woesearchaeales	1121542.7801932367
Nanosalinales	922403.3125
PWEA01	800900.3
QMZS01	785983
SpSt-1190	694928
B47-G6B	1184755.5
DHVEG-1	1493597.2615740742
UBA202	1286269.5625
UBA9212	1449167.5
EX4484-6	1831307.5
JABDBI01	2399645.5
Poseidoniales	1605885.284894651
MGIII	1002340.7803030303
SW-10-69-26	2432963
Aciduliprofundales	1440222.75
ARK-15	1332520.6666666665
B31-G17	1294542
B87-G9	1089039
DTKX01	3280445
Methanomassiliicoccales	1514472.3531415344
PWKY01	1789044.5999999999
RBG-16-68-12	2082545.5166666666
SG8-5	1642910.5
Thermoplasmatales	1695764.786080586
UBA10834	1587429.6
UBA184	1804197.375
UBA186	1615647
UBA287	1167039
40CM-2-53-6	1785603.9089506173
B24	1491137.25
B25	1291874.3333333333
B26-1	1484686.316875
EX4484-135	870407.5
RBG-16-48-13	848615
TCS64	1552123.1666666667
EX4484-205	1597351.1
DRAE01	938088
Korarchaeales	1635057.8
B29-G17	920165
DTDM01	2740341.5
Methanomethylicales	1395044.411111111
Nezhaarchaeales	1258018.03125
Caldarchaeales	1290171.225925926
Conexivisphaerales	1410266
Geothermarchaeales	1425098.1666666667
JACIWG01	1824750
