rank	genome_size
CG2-30-59-28	5545625.2
CG2-30-66-41	8283972
Armatimonas	6325924
CADCTO01	4983383
CAIRTT01	3440516.5
CAIVZM01	4500798.5
JACMIU01	4411989
JACMJB01	4222202
BOG-944	3635374
Capsulimonas	7601130
CAIYQO01	6056431
DTIZ01	3323857
WVXJ01	2679535
CAJBBX01	5834719.4625
DTKV01	3796674
JAAYVH01	4769596
JABWBA01	3320615
VFKD01	4990694
CAIJLM01	4856600.166666666
CAIXIX01	6791209.666666666
Chthonomonas	3438022
JACMPS01	4257923
DTGP01	3757298
DTJC01	2999604
ATM1	2744879.25
J051	2225756
JACDEQ01	2677853
55-13	4525478
Fimbriimonas	4774463
OLB18	2807349
UBA2017	2436918.25
UBA2387	3586282
UBA2391	2854341
UBA6659	3291111.9375
UphvI-Ar2	2823635.8333333335
GBS-DC	2538005.1666666665
HRBIN15	2892139.5
JABWCR01	2824748
LDYB01	2874385
HRBIN16	3818998.4583333335
DRYI01	2238916
HRBIN17	3407638.8333333335
DUUU01	4952783.5
JAAZEB01	5661746
DTZQ01	4400720
UBA1398	4089609.5
FEN-943	6449855
JAAYIR01	3240617
JABLXH01	5530240
JABUFB01	6121952
JAAYSP01	3091935
UBA11051	6644211
UBA5352	4543566.166666667
DSUL01	3521857
DTJY01	2949875
DTLH01	2160197.5
DTIW01	3717441
DTJD01	2995410
DTKD01	4002566.25
UBA5829	3290035
SURF-26	3538785
UBA6266	1841873
PUNC01	2804880
UBA1439	2499995
B130-G9	2268494
2-12-FULL-37-12	3746692
2-12-FULL-35-15	4210351.45978836
AM-1111	2820763
PALSA-968	3516392.3333333335
UBA2475	4207065.375
UBA4416	3786182.8571428573
JACCXN01	3861066
JACMRI01	2948170
JABEUT01	3362690.4285714286
Palsa-948	3358542.5
GCA-2737665	3513668.5555555555
Palsa-965	4165532.5
VBWE01	5257400
CAIKXD01	4122795
CAIMGI01	2764488.5714285714
CAIMMJ01	3181906
2013-40CM-41-45	3376622
CAINVI01	2706903
PALSA-967	4608047
QQVM01	3623565.125
JABDAW01	3852266.708333333
CAADHD01	2870907
CAINEC01	2993036.9166666665
JABDLV01	2686693
OLB10	3073243.75
CAJATL01	7185028
RZYY01	3316522
SABY01	4198097.5
Azobacteroides	1120914
BHEP01	2936608
Symbiothrix	3519982
WRFY01	2701519
WRFZ01	2913889
B18-G4	3631402.5
B39-G9	4383714
JAADFW01	4000866
43-108	4286748
Alloprevotella	2453883.525
Bacteroides	5006804.168223571
Bacteroides_E	2810925.5
Bacteroides_G	4118748
CAG-462	3356824.6666666665
CAG-617	2283207
F0040	2632033.1666666665
Ga6A1	3345040.772727273
HGM04593	2839905
HGM04792	1994731
JAAYSY01	2300566
JAAYUD01	3644630
OM05-12	4057368.6666666665
Paraprevotella	3556466.6944444445
Phocaeicola	3672747.9140687184
Prevotella	3071256.9595952355
Prevotellamassilia	2496879.625
RUG11857	3854192
RUG13423	2687675
RUG210	2241312.5555555555
UBA1179	2341453.247916667
UBA1189	3197767
UBA1786	2668371.5
UBA2918	2377468.05
UBA3839	2778439.7666666666
UBA4293	3000503.75
UBA4334	2740468.077916667
UBA4372	2769230.594261294
UBA6382	2393250.680952381
UBA6398	2478839.722222222
Bacteroides_D	2516425
JABCPG02	1990162
Barnesiella	2877385.7272727275
MWFE01	3007152.6666666665
SB25	3391121
Tenuifilum	2948851.75
UBA1064	2488933.5
UBA2287	4186045
UBA5206	3554794
UBA5261	3901311.5555555555
UBA8529	5327188.666666667
BM520	3095026
CAIWKO01	4254377.833333333
CAIXTV01	5024480
CAIXZF01	4721624
Cfx3-03	5629082
CAINEZ01	4744143.666666667
Cfx2-01	4023978
Coprobacter	3917555.8125
DSWJ01	2917671
DTGW01	2933348
SpSt-505	2567383
BM518	3353366
DTU049	1971413
GWF2-43-63	3506351.066666667
Dysgonomonas	4281631.254545455
Fermentimonas	2877339.222222222
Petrimonas	2977215.388888889
Proteiniphilum	3222146.344570707
UBA1309	3701418
UBA2632	2872624.3333333335
UBA4179	2258259.3333333335
UBA5287	2978754
UBA5508	3547094.9
B16-G9	3115851
B6-G9	3661802
BM524	3536434
F082	2892909.5251591546
GCA-002708315	4247549
JAADID01	3564947
SZUA-53	2532015
UBA4459	2912541.6666666665
UBA5536	3523802.5
UBA6192	4048067.4285714286
UBA6244	4205998.5
CAIRDP01	3923487.9789473685
CAIVAT01	4863221.5
FEN-979	3718309.3333333335
QYOJ01	2882293.5
SACF01	4771663
GCA-002840985	3621249
GCA-2748055	3852002.6666666665
Ch61	3000994
GCA-002840935	3902506
GWA2-32-17	4328094
GWE2-29-8	3026519.5
GWA2-31-9	4960253
GWF2-33-38	3513454.6666666665
GWF2-35-48	5710723.666666667
GWF2-38-335	5253094.666666667
JAADGE01	2922556
JAADJA01	4323061
JAAYJT01	2879278
JAAYUG01	3029681
JACABE01	4426989.5
Cfx3-02	5048050
Lentimicrobium	4226526.7
UBA4417	5232595.416666667
Ancylomarina	4358879.625
Balneicella	2089523
Butyricimonas	4826631.70974026
Gabonibacter	3397673.3
Labilibaculum	5338490.333333333
Marinifilum	5154980.8
Odoribacter	3576050.4717592592
RJJX01	4144156
Alkaliflexus	4122270
Anaerophaga	4433722
Breznakibacter	4380952
Carboxylicivirga	4813230
Geofilum	3640359.6333333333
JAADEM01	3780208
JC017	6715259
Marinilabilia	4826622.25
Natronoflexus	4569207.75
Saccharicrinis	5747751.8
SZUA-582	3109809
SZUA-609	4552060
Thermophagus	3881545
Bact-19	3230852.212121212
SLSH01	2613863
Amulumruptor	2440412.6458333335
CAG-1031	2676526.5
CAG-279	2625489.3571428573
CAG-485	2650452.4037037035
CAG-873	2489347.551980476
Duncaniella	2956066.1566666667
HGM05190	2346212
HGM05232	2758848
M3	2418757
Muribaculum	2919919.118956044
Paramuribaculum	2466738.942857143
RUG14106	2152211
SFTJ01	3212470.75
Sodaliphilus	2995656.3154780003
UBA3263	2053473.1666666667
UBA7173	2469455.718888889
W0P31-042	2159126
HGM05376	2321768
Phil12	2219902.5
RUG11139	1892159
UBA10566	2281666.966666667
UBA1217	2471168.46984127
UBA1219	2611031
UBA1711	2368270.7601706972
UBA3388	1978628.8333333333
WRKV01	2071854.6666666667
F0058	2253011
H1	2778182
HGM05398	1683558
JAAYPI01	2279675
Microbacter	3640596.3333333335
MVYY01	2431210
Paludibacter	3858179.1018518517
QVMH01	3109745
RF16	2129639.0213307976
RUG163	2289258.1666666665
SFVR01	1912222.5
UBA1181	3236260
UBA1723	3600979.8333333335
UBA1754	1635885
UBA4345	3375719
UPXZ01	3237116.6
W0P28-013	1838796.75
WRGS01	2483638
Porphyromonas	2106256.16926861
Porphyromonas_A	2174776.8425925924
CAINVV01	4538606.042857143
Draconibacterium	5253824.5
GWE2-42-39	5658009.166666667
JAAFHB01	5246248.416666667
JAAYJR01	3959575
JABMQB01	4226225.5
Mangrovibacterium	5015345
Mariniphaga	5437231
Prolixibacter	4753974.291666667
Puteibacter	8075071
SKHV01	4063411
Sunxiuqinia	5159767.555555556
Tangfeifania	4779684
UBA1413	3511025.25
UBA6024	4888941.366666666
WC007	7811310
PUMT01	2838654.5555555555
PXAP01	3490358.8055555555
PWNQ01	2817702
SKPS01	2819954.3333333335
PXBB01	2626875
Alistipes	2517901.4955865275
Alistipes_A	2597677.9238095237
Mucinivorans	3149227
Rikenella	2900896.25
Tidjanibacter	2154757
UBA940	1672025
JAAYQU01	2709934
Salinivirga	4565836
LJUQ01	4744439
SM23-62	5385074
GWE2-40-63	4724104.4
RUG13583	3014194.5
SZUA-534	3702201
Barb7	3153098.833333333
Macellibacteroides	3959330
Marseille-P3160	4761292
Massilibacteroides	3710320
Parabacteroides	4577138.696062963
Parabacteroides_B	5238628
Tannerella	3118553.75
UBA12018	3233499
UBA4116	3974541
GWE2-42-24	4191096
TTA-H9	2578206
UBA2030	3051942.75
JAAAOM01	3354690
UBA10428	3928898
UBA5072	4508699
UBA11471	2408542.3333333335
UBA12077	4398768.5
UBA12170	4190186.75
UBA12481	4773347.119047619
UBA1402	2247492.0714285714
UBA8389	2962290
CG2-30-33-31	2874327
UBA6267	3791369
JAAYPM01	2264452
UBA1715	2627315
WQTX01	3141096.5
UBA3663	2971849.75
UBA3824	4183239
UBA4181	2662984.5
SZUA-561	4267881
UBA5342	4462551
UBA6680	5108888
UBA7332	3399771
PUKZ01	2832797.75
PUML01	2853224.25
PUPG01	2672858.097222222
PWJC01	2457865
PWLF01	3180202
PWND01	2941711
PYGY01	2408477
SKRM01	2654618
SKTA01	2338702.9166666665
SKVR01	3811543.5454545454
SKYG01	3138288
UBA7960	2839997
Bact-08	2402852.738095238
Bact-11	1967832.643939394
CAG-831	2267022.25
DMER64	1990151.9375
RC9	2330535.487360557
RUG11257	1778861
UBA1232	1864610.423076923
UBA3382	2008775.25
WRBG01	1867730
DRPN01	2721514
DUOU01	2186887
HyVt-105	3240290
JAADHC01	3379071
LD21	3966591.186011905
SLNP01	2400228.25
SR-FBR-E99	3241001.1666666665
UBA8202	2923815.5
UBA9300	2819501
W3P20-009	2824109
DUOL01	2028121
F23-D06	2643242.523076923
JAAYKF01	2445194
RUG11942	2426524
UBA1195	2427489.25
UBA1205	2128169.5
UBA1756	2089798.3
UBA5266	2022431
UBA5429	2319074.2
Williamwhitmania	4154490
WRGA01	2794319
Acetobacteroides	4153296.5
CAILMK01	2974831
JAAYUY01	3191944
JACMJP01	3567694
UBA11426	2833274
CAIODY01	2835806.2
CAIOSU01	3375278
46-32	5695159.3
Arachidicoccus	4558507.5
AWTP1-9	4037540
CAILAF01	3157614.85
CAIVPM01	3941702.5
CAIWHF01	2032294.3333333333
CAIXQW01	2572225
Chitinophaga	7583286.333333333
Cnuella	5677703
Deminuibacter	5834569
Dinghuibacter	5924842
Edaphocola	4579656.875
Ferruginibacter	3520345.237037037
Filimonas	7196634.7
Flaviaesturariibacter	4031623.6666666665
Flavihumibacter	4497797.444444444
Flavipsychrobacter	4258552.086872587
Flavisolibacter	5045789.833333333
Flavisolibacter_B	5940863
FW021-bin31	4748488
Gynurincola	4525614
Hydrotalea	3236905.1818181816
Ilyomonas	5883685
JAAFHG01	4105523.7333333334
JABDFW01	5531177.2
JACDAZ01	3200208
JJ008	2930994.0444444446
Lacibacter	4780309
MGR-bin208	3430333
Niabella	5574227.6
Niastella	9012258.416666666
NS-102	5950465.666666667
OLB11	3091936.3333333335
Palsa-955	4295206.75
Panacibacter	5599511.875
Paracnuella	4890745
Parafilimonas	4636527
Paraflavitalea	8585502
PMP191F	6452579
Pseudobacter	6869715.833333333
PSRI01	4432379
Puia	5427951.642857143
QFOI01	4462937.5
RDXD01	4223244.5
Sediminibacterium	2926636.1707857144
Segetibacter	5914827
SpSt-398	3295427
SXYR01	2899704.893939394
Terrimonas	4619911.833333334
Thermoflavifilum	2850012.5
UBA10646	3048289
UBA1312	3608741
UBA1930	3918288.25
UBA1952	3022494.5
UBA2791	4668878
UBA3961	4465079
UTBCD1	4214568.5
VBAS01	3365974.9166666665
VBAT01	5212665
YG09	7288627
Bog-950	4603558.08
UBA1941	4187180.25
UBA7692	3613648.5
REEL01	3490960
AM-2324	3409227
Aureispira	6261433.5
BCD1	6791270
BJGN01	3566280
DT-110	5070646
DT-111	11191412
Flavilitoribacter	11332409
GYS-P2D	4951352
Haliscomenobacter	8218629.5
JAAFIM01	4276299
JAAFJT01	4684908
JAAUTG01	4891635
JABDLO01	5349555
JABDMH01	6207119
JABWAJ01	5671725
JABWBR01	6125017
Lewinella	6392896.75
Lewinella_A	5488876.785714285
M3007	4866219.544217687
OLB8	3469632
OLB9	4536649
Phaeodactylibacter	6423334.333333333
PWJY01	3386329.8125
RFSX01	3143178.8333333335
Saprospira	4767771.833333333
SLDF01	3903530
UBA1994	2871815
UBA2329	5298722.166666667
UBA2365	4326900.5
UBA3362	3622209.5
UBA6168	5517314.25
UBA7328	5098250
BJGO01	2635037
JACCZZ01	2256578
MGR-bin340	3570663
UBA10324	3188909
BJ6	3784028
UBA2359	4806926.222222222
JABDMM01	3004704
UBA8649	2021241
172606-1	8983451
CADCTQ01	8769573
ES-bin-26	5434435
Amoebophilus	1823593
Bernardetia	4587826
Hugenholtzia	4254862
JAAFHK01	4355936
JAAFKA01	5499092
RDXG01	3697200
RDZD01	3673684.75
Thermoflexibacter	5782896.5
UBA2561	4515746
Catalinimonas	7107765
Flexibacter	4249974
CCMP332	3325929
Alg240-R148	5305581
Algoriphagus	4580105.706140351
Anditalea	5429412
ANT-B6	3599540
Aquiflexum	5562233
Belliella	4206921.75
Cecembia	4692422
Cesiribacter	5712786.5
Chryseolinea	8299493
Chryseolinea_A	6542746
Chryseotalea	4338426.5
Cyclobacterium	5940632.05
Echinicola	5674778.333333333
Ekhidna	4072115.4166666665
ELB16-189	4103900.409090909
Fabibacter	4138298
Fabibacter_A	4809008.5
Fulvivirga	6288817.571428572
Imperialibacter	6805879
Indibacter	5036047
JAAUQL01	5746938
Litoribacter	4506955
Lunatimonas	6091965
Mariniradius	4854424
Marinoscillum	6092432.166666667
Marivirga	4716289.75
Mongoliibacter	4710298.5
Mongoliitalea	4476218
Nafulsella	4805588
Negadavirga	5982113.5
Nitritalea	3633701
Ohtaekwangia	7277664.5
Persicobacter	3874627
Reichenbachiella	4914525
Rhodonellum	5181802
Roseivirga	4960163.5
SZUA-3	3635184.5
UBA10427	4303780
UBA2336	4216125.875
UBA4465	2788588.75
UBA6059	6918155
UBA7330	6060763
ZC4RG29	4335650
Cytophaga	4414812
JACMQM01	3882393
REBA01	3042071
Sporocytophaga	6164302
SpSt-227	3560238
Flammeovirga	7647611.074074074
Flexithrix	9536821
Sediminitomix	6603976
Adhaeribacter	6457569.428571428
Botryobacter	5939454.333333333
Hymenobacter	5130764.568181818
Nibribacter	4247958
Pontibacter	4815874.133333334
Rufibacter	5336517.95
SGAir0037	5383526
Solirubrum	5494518.642857143
VTWT01	4974022
GCA-2715645	1648311
MED-G16	1577160.5
Eisenibacter	4030713
JAABSX01	4511552
JAAFIN01	5061064
JAAUUB01	4813766
Microscilla	10852433.333333334
RDXI01	4957243.5
RDXZ01	4337825.5
RDZE01	3289446
UBA8158	3027192
Allopseudarcicella	3088772.125
Aquirufa	2490828.1333333333
Arcicella	5327905.2
Arcticibacterium	5379839
Arsenicibacter	7560024
Arundinibacter	5828278
Dyadobacter	7038642.833333333
Emticicia	6191994.333333333
Fibrella	6750291.5
Fibrisoma	7713307.5
Flectobacillus	6343623.125
JAAFJL01	5693385
JAAFKE01	3552113
Jiulongibacter	4474039
Larkinella	7633911.888888889
Leadbetterella	5170453.166666667
Persicitalea	6739418.5
Pseudarcicella	6168047
REAB01	4100027.1666666665
Rhabdobacter	6917964
Rudanella	6635196.666666667
Runella	7287384.8125
SCN-52-12	5120376
Siphonobacter	6043760.5
Spirosoma	7629686.777777778
TFI-002	5461565
UBA6715	2691519
Raineya	3892478.5
Thermonema	2824042.5
JAAFJZ01	3076944
REAG01	3834806.6666666665
UBA9547	4682265
BACL11	2011994
DUAL01	1994960.5
GCA-002697625	1673132.3333333333
GCA-002715885	1464381
GCA-2693335	1714591
GCA-2697505	1891888
GCA-2711125	1511107.5
GCA-2712715	1554143
GCA-2716345	1493247.25
UWMA-0277	1463681.5
Blattabacterium	616008.3960227272
GSPS2-BC2016	1317719
CAIKAF01	2559353.2142857146
40-80	3521150
Brumimicrobium	3754324.5714285714
CAIUKX01	3960613
Crocinitomix	5060590.666666667
CSBr16-161	3086616
Fluviicola	4352355
Lishizhenia	3567068
M0103	2974277.5476190476
M2408	3410462
Putridiphycobacter	4042952
SZUA-381	2241361
UBA2040	2304760.5
UBA4466	3811406.285714286
UBA5422	3599584.25
UBA952	2439882.3955555554
Cryomorpha	5006455
SKUL01	3520093
T3Sed10-241	3457737.5
Aequorivita	3291507.1614583335
Aestuariibaculum	3953021.3333333335
Algibacter	4541191.125
Algibacter_A	3994770
Algibacter_B	3785248.6666666665
Algibacter_C	4640370
Algibacter_D	3144584
Algibacter_E	4436055
Algorimicrobium	3378749.4
Altibacter	3026264.125
Antarcticibacterium	4353683
Aquaticitalea	3349257
Aquimarina	5463854.842948718
Arenibacter	5089083.44
Arenitalea	3381390
AU392	3336441
Aurantibacter	2915806
Aureibaculum	3941451.1666666665
Aureicoccus	3052917
Aureitalea	3074655
BACL21	2482623.6944444445
Bin25	2958200
Bizionia	3239877
Capnocytophaga	2761732.8699261677
CAU-1491	3234331.5
Cellulophaga	4188245.208994709
CG1-02-35-72	2442574.75
Changchengzhania	4130958
Cochleicola	3395737
Confluentibacter	3783570.25
Costertonia	3910334
Croceibacter	2913526.25
Croceitalea	3277381.5
Croceivirga	3959676.7
CWB-1	3548031
Dokdonia	3610154.3541666665
DT-32	3475143
DT-33	3054187
DT-34	3074011
DT-35	3417527
Eudoraea	3061638
Euzebyella	4653344.5
F202Z8	4723614
Flavicella	3164438
Flaviramulus	3431880.5
Flaviramulus_A	3775568.3333333335
Flavivirga	5203352.333333333
Flavobacterium	4055620.7192241885
Formosa	4132956.1
Gaetbulibacter	3089149
Galbibacter	3572447
GCA-002723295	1710954.875
GCA-002728855	1618344
GCA-002733185	2739009.5
GCA-2719315	2102722
GCA-2733415	3870846
GCA-2747695	2253209
GCA-2862715	1378678.5
Gelidibacter	4325132.642857143
Gillisia	3563019.3333333335
Gilvibacter	2789024
Gramella	3551715
Hanstruepera	3049585
Hel1-33-131	2735158
Ichthyenterobacterium	3082752.5
Imtechella	3086951
JABABD01	3185261.5
Jejuia	3847623.7916666665
Joostella	4108516.5
Kordia	5023650.5
Kriegella	6057242
Lacinutrix	3578678.8125
Leeuwenhoekiella	4291187.228571429
Leptobacterium	4079051.5
Lutibacter	3487774.777777778
MAG-120531	1971073.7222222222
MAG-121220-bin8	1564885.25
Mangrovimonas	3001930.5
Mangrovimonas_A	3964001.5
MAR-2010-188	3817662
Maribacter	4389239.680952381
Maribacter_A	4536874.6
Maribacter_B	3889815
Mariniflexile	4120536.5
Marinirhabdus	3262641.9
Marixanthomonas	3247116
MED-G11	1184118.8541666667
MED-G13	1318333.3333333333
MED-G14	1329280.29
MedPE-SWsnd-G2	3035083
Meridianimaribacter	3286904.3333333335
Mesoflavibacter	3045808.833333333
Mesonia	3157061.564935065
MS024-2A	1844182.9888888889
Muricauda	4015282.073170732
Muricauda_A	3173578.625
Muriicola	2964911.8
Myroides	3438083.9616402118
Nonlabens	3269859.3647058825
Oceanihabitans	3384373.1666666665
Ochrovirga	3384629
Olleya	3619145.9285714286
Planktosalinus	2927861.095238095
Polaribacter	3498880.2546296297
Polaribacter_A	2829887.5
Pricia	5166900
PRS1	2626909.5
Pseudobizionia	3159369.5
Pseudozobellia	4900700.5
Psychroflexus	2995524.34375
Psychroserpens	3718705.9375
Pustulibacterium	4209902
QXCW01	3360561.5
R33	4989619
RFYP01	1720903.5
Robertkochia	3991932
Robiginitalea	3403847.25
RR4-38	3069066
RZ26	5110706
Salegentibacter	3853105.128787879
Salinimicrobium	3647222.4166666665
Saonia	3811857.5
SCGC-AAA160-P02	3125773.25
Sediminicola	3569807
Sediminicola_A	4566018
Seonamhaeicola	3778166.2
SHLJ01	2908395.8125
Siansivirga	3303986
Sinomicrobium	5163574.25
Site-B15	2426922
SMXJ01	2884134.6666666665
Spongiivirga	4150764
Subsaximicrobium	4504222.166666666
SZUA-72	4292689
Tamlana_A	3730628.4
Tamlana_B	3991086
Tenacibaculum	3660908.48345679
Tenacibaculum_A	3019213
TMED220	1705009
TMED96	1732743.75
TP-CH-4	4560827
UBA11891	1792546.6666666667
UBA3478	1976174.8
UBA3537	1786227.3
UBA4166	2876398
UBA724	1525499.5
UBA7428	1866854.4166666667
UBA7446	1582084.0714285714
UBA8316	2000528.3
Ulvibacter	3834783.75
Ulvibacter_A	2762405
Ulvibacter_B	3371408.3333333335
Ulvibacterium	5908984
UM-FILTER-40-17	2615043.5
Urechidicola	2944899.3333333335
VISM01	3101420
VTZT01	4943517.5
Wenyingzhuangia	3466921
Winogradskyella	3592907.8068181816
WTJH01	2072660
Xanthomarina	3136302.0555555555
Yeosuana	3652175.675
Zeaxanthinibacter	3207172.6666666665
Zhouia	3839983
Zobellia	5290477.625
Zunongwangia	4425015.777777778
GCA-002722245	2822103
GCA-2746335	4165615
Ichthyobacterium	1921407
JAADED01	1617390
JABDLZ01	2758749
Luteibaculum	2923708
DT-38	3954733
GCA-2400975	3105723
NORP154	3497798
UWMA-0041	3447009
PHOS-HE28	3881330.4814814813
GCA-2705995	4489342
Salibacter	2707380.5
SHAN690	2874405.3666666667
UBA10426	3259411
UBA2108	5030346
UBA4419	2637231.625
UBA6049	3926399
UBA6057	5325570
UBA6770	3151057.5
CSBr16-58	2274728
Owenweeksia	4071882.2
Phaeocystidibacter	3207122.6666666665
REDE01	2563991
RFXV01	1907093
Schleiferia	2607823.3333333335
Thermaurantimonas	2671880
TMED14	1644641.007936508
UBA10364	1950007.1212121213
UBA3442	1362058.8
UBA7878	3529759.3333333335
GCA-002701365	1545239
GCA-2696965	1633593
GCA-2863085	1353240
SP256	1507264.6666666667
ASP10-05a	2590590.25
CAIZGX01	2302707.5
UA16	2251545.787037037
UBA11663	2066147.3333333333
UBA8752	2406328.5
UBA974	2124060.9375
GCA-2716065	2327368
GCA-2723085	2431853
MED-G20	2049302.25
UBA10066	2887990
UBA1820	1822757
UBA2798	3560241.2
UBA7312	1338958
UBA8444	1593829.5
GCA-2692065	1650114
UBA7430	1762152
UJ101	3074209
BCD18	3221734
BCD5	2726333
BRH-c54	2982949.5833333335
GCA-002793235	3289030.6666666665
S-15	3517574
UBA11591	2664046
UBA1494	2972972
UBA5081	3371800.5
UBA852	2731215.3333333335
Vicingus	2918678
Algoriella	3375280
Amniculibacterium	2694251
Ap0902	2601793
Apibacter	2612240.6733333333
Bergeyella	2409654.6
Bergeyella_A	2329581.5
Chishuiella	3261438.5
Chryseobacterium	4661140.809763618
Cloacibacterium	3045929.5833333335
Cruoricaptor	2229574
Elizabethkingia	3677189.822963449
Empedobacter	3340978.8666666667
Epilithonimonas	3488326.880952381
JABCPE02	1799971
Kaistella	2846715.5672839507
Moheibacter	2850431.6666666665
Ornithobacterium	2229959.0833333335
Planobacterium	2478099.05
PTET01	1648420
Riemerella	2236604.5528301885
Soonwooa	3286620
UBA3376	2334547
Vaginella	2434476
Weeksella	2420356.25
YIM-102668	2782234.5
J057	6190056
JAAFHL01	5090330
RFSG01	2923316
CAINMV01	3167508.25
SHWZ01	2436348
M1806	3450271
SB11	4293661
UBA8524	3532646
JABWCE01	2654226
MED-G17	1634574
UBA9320	3158963.5
UBA987	3126603.5
VMDK01	2385933
JABMMZ01	2412596
RGEC01	2384029
UBA6161	2989533
UBA955	2095003.034920635
B1	3896124.1666666665
CAISCU01	2439420
CAIUEQ01	2976712.8
JAAFJM01	3413283.222222222
RGVD01	3028073
UBA6183	3263409
UKL13-3	3064679.5
CAIKLP01	1958892.5
CAJBVG01	2321543
A37T11	5092396
Albibacterium	3279052.5
Anseongella	4287597.5
Arcticibacter	4496923.333333333
BS3	4811172
Daejeonella	3767873.5714285714
HMF7056	5208024
HMF7410	4001359.5
HMF7647	4801297
JACMJM01	4046001
Mucilaginibacter	5555392.571759259
Olivibacter	5053571
Parapedobacter	5479505.333333333
Pararcticibacter	5268585.222222222
Pedobacter	5410579.420489296
Pelobium	3531755.8214285714
Pseudosphingobacterium	6178629.5
Solitalea	4353952.666666667
Sphingobacterium	4812527.326520614
SSFR01	2403198.5
UBA2059	2490971.5
JAADEI01	2196016
SpSt-205	2214002
F1-60-MAGs140	2021377.25
PNNG01	2839551
SYHX01	1841732.4166666667
UBA7662	3127063
Chlorobaculum	2411607.75
Chlorobium	2485347.091968649
Chlorobium_A	2539443.5
Prosthecochloris	2374381.5833333335
Chloroherpeton	3293456
GBChlB	3059647
JACMJS01	3567672
Thermochlorobacter	2809852
Ch128b	3075638.5
BMS3ABIN03	3761145
CAIYTF01	3549773.166666667
CG2-30-36-16	3854314
FEN-1297	3502044
Fen-1301	3081934.5
GCA-002790365	2531142
IGN2	3339695.75
Ignavibacterium	3727464.75
JAAYVN01	3285886
JABWCA01	4261243
JABWCL01	4311612.928571429
JACAFB01	2911280
PNNF01	2610307.5
RBG-16-34-14	3874871.5
UBA1304	4172605
UBA1563	3304474
UTCHB3	3294420.75
XYD12-FULL-36-8	3956606.833333333
1-14-2-50-31-20	3810340
BMS3ABIN04	3658364
BRH-c32	3487867
CHB1	2275441
Fen-1258	3714834.6666666665
GCA-2698995	4231110
GCA-2746605	2426814
IGN16	4942932
JAADIR01	3575210
JAAYAN01	4020063
Melioribacter	3300414
PGYT01	4160845
SURF-28	3292030
SZUA-22	3752860
UM-FILTER-34-10	2686950
XYB12-FULL-38-5	4169482.0555555555
SURF-24	5032251
CAIKZJ01	3101404.5
Ch128a	2403876
DSSM01	2573937
FEN-1257	4233629
FEN-1279	3003764
OLB4	2388608
UBA2330	3441382.6666666665
UBA9002	2911401
OLB5	3528045.8571428573
RPQH01	4769972
JABWAT01	3657382
JABMNI01	2693137
Kapabacteria	3272986
OLB6	2649110.4
UBA10438	2423639
UBA2333	3176235
HRBIN21	1809990
NICIL-2	2107938.4
CAIOZA01	4070917
CAIWET01	3615871
ChocPot-Mid	2849313
DSYC01	2446363
GWF2-33-9	2652894
JAAYJM01	2658637
JAAYTD01	2476556
Naka2016	2619610
PGYR01	3363191
PGYU01	3227209
SpSt-478	3738250
UBA2268	2507942.6666666665
XYC2-FULL-35-21	4139136.166666667
PH2015	5144885.25
UBA7675	4854030
BJGZ01	2564431.5
UBA2353	3459072
UBA961	3323989.5
OLB7	3914670
CAIUMP01	4011002.6666666665
PALSA-1295	3593072
Kryptonium	2539545.7407407407
Aliifodinibius	4758320.5
Balneola	3305786.7596153845
Fodinibius	3561106
Gracilimonas	3897393.925
MES10	4076035
QGGB01	3679273
RHLJ01	3634728
Rhodohalobacter	3674546.6666666665
Sam29DG08-bin30	2353556.5
SKRC01	3693733
SLAU01	3041936
SLK101	2714365
SMO-BIN1	2578754
SW132	3722931.3333333335
UBA1275	1885776.6666666667
UBA2664	3471040.6666666665
UBA7797	3695644.714285714
UBA8296	1942459
YR4-1	3831623
HLUCCA01	3372780
UBA11400	2926100
M1805	3783809
Cyclonatronum	3758457.8333333335
PXAI01	3000035
RECM01	4000707
SLDG01	3068264
PWEI01	3194790.3333333335
SKIC01	2881962
SKNL01	2779554.3125
SLJN01	3692721
SLLW01	3409620.5
SLQC01	3653372
Bin80	3537924.976190476
JAAXGV01	2701715
Plut-88865	3482037
Plut-88870	3338351
ISCAR-4553	4604622
MEBICO9517	4611824
Rhodothermus	3145397.972222222
JABDIZ01	3250640
Rubricoccus	4154581
Rubrivirga	4874725
JAAAOL01	4206103
JAAAPH01	4268739
Longibacter	4226092
Longimonas	3729970
Salinibacter	3344453.738095238
Salinivenus	3636421.75
Salisaeta	3399024
Tc-Br11-B2g6-7	3289098.3333333335
1-14-0-65-60-17	2898105
JABDJZ01	3580623
JABDKH01	4103496
JABDKO01	3982405
UBA10348	3074211.75
UBA2364	4183262.25
VXPQ01	2855460.5
BM516	3929095
SZUA-365	4108299
0-14-0-80-59-12	2201516
DRUT01	2421635
T3Sed10-11	3903930.8333333335
BY39	2626338
FW602-bin19	3790739
PNNN01	3230889
SZUA-254	2773539
2-02-FULL-55-14	3290370.6666666665
DTME01	3185557
Fen-1254	3136620
Fen-1268	4113002.6666666665
Fen-1298	3532210
UBA6688	3544375
UBA9647	4487400
CAADGV01	4206806
Fen-1255	3945635.75
Fen-1260	2766105.75
Fen-1262	3949958
Fen-1273	3875609.125
SZUA-287	3229806
UBA6906	3685073
CAISDA01	4527639
SB10	3565079
SpSt-333	2946636
